"Line","value"
"m.25203",27.9901703635914
"m.25203",31.9229275606713
"m.25203",45.4417804256336
"m.25203",26.2695890898693
"m.25203",39.0510499803783
"m.25203",45.1345337696114
"m.25203",52.5479051845935
"m.25203",43.6523610259447
"m.25203",45.1465582930509
"m.25203",36.4645278520794
"m.25203",47.4930530068272
"m.25203",38.8110225658553
"m.25203",42.565414107897
"m.25203",46.5544551213169
"m.25203",61.3373718181053
"m.25203",25.2651795433777
"m.25203",58.2865221233677
"m.25203",50.0010461725808
"m.25203",27.6662849139348
"m.25203",53.9636651055661
"m.25203",67.4125536053956
"m.25203",76.5385850874222
"m.25203",57.8062046769458
"m.25203",43.7569193690883
"m.25203",70.8948550919579
"m.25203",65.9716012661278
"m.25203",34.5734035856747
"m.25203",32.2807375654046
"m.25203",46.4952668910794
"m.25203",18.9832746478373
"m.25203",47.8708665032419
"m.25203",38.700202422161
"m.25203",38.2416692181075
"m.25203",20.3588742599994
"m.25203",40.9928684424309
"m.25203",38.5901799963456
"m.25203",61.8180271915979
"m.25203",14.5081870973522
"m.25203",59.6244306770497
"m.25203",32.1704425258695
"m.25203",48.8305549936789
"m.25203",27.0081541555623
"m.25203",62.9095232763361
"m.28135",42.7992553091469
"m.28135",35.1913441332069
"m.28135",22.538436858722
"m.28135",37.4261680411393
"m.28135",34.7158496847107
"m.28135",61.545425096436
"m.28135",59.570001323725
"m.28135",43.5471196117437
"m.28135",37.6208482936133
"m.28135",37.1818652330103
"m.28135",37.4013567633121
"m.28135",39.815763596624
"m.28135",96.4445784143152
"m.28135",82.3971204750419
"m.28135",58.6920352025208
"m.28135",57.1081468189552
"m.28135",59.9376173467308
"m.28135",49.0913136569214
"m.28135",5.23452047638646
"m.28135",63.257459032785
"m.28135",34.943961018039
"m.28135",15.8472884877414
"m.28135",17.4955594300845
"m.28135",41.747289063274
"m.28135",60.4091957680271
"m.28135",50.5269502753192
"m.28135",31.4349379900868
"m.28135",27.0128396190721
"m.28135",28.154026295463
"m.28135",35.1437946883574
"m.28135",32.1006302179819
"m.28135",27.5358835124177
"m.28135",12.093983319592
"m.28135",27.0111490522798
"m.28135",40.2408911183549
"m.28135",31.8637571460138
"m.28135",36.0523241321846
"m.28135",35.2350427690292
"m.28135",36.1544843025785
"m.28135",40.4452114591434
"m.28135",43.5610966561725
"m.28135",43.9697373377504
"m.28135",43.9697373377504
"m.28135",49.0913136569214
"m.28135",48.6197352356252
"m.28135",12.7797752171237
"m.28135",27.3987062773021
"m.28135",56.6365683976586
"m.28135",24.5692357495256
"m.28135",17.0239810087884
"m.28141",15.0538863559152
"m.28141",17.7196787314418
"m.28141",14.4580033543268
"m.28141",20.6363692129005
"m.28141",16.8728976239219
"m.28141",18.9114447346187
"m.28141",14.8343505132249
"m.28141",12.5449052965961
"m.28141",21.8908597425603
"m.28141",16.2142900958505
"m.28141",14.8175187284004
"m.28141",22.8632302551337
"m.28141",22.1927542945726
"m.28141",23.5337062156948
"m.28141",30.0383313418232
"m.28141",25.2900961170163
"m.28141",35.1948787329165
"m.28141",36.9396718023419
"m.28141",20.8989673567574
"m.28141",24.2110051136464
"m.28141",27.9768235883626
"m.28141",24.2936351073347
"m.28141",30.7346763017841
"m.28141",23.0295000793113
"m.28141",16.1584706495226
"m.28141",30.908941781867
"m.28141",7.41202001164973
"m.28141",12.647138832604
"m.28141",28.8975139001836
"m.28141",19.5108504523282
"m.28141",7.89084978162988
"m.28141",24.874658136817
"m.28141",12.4663461652918
"m.28141",18.1698985312059
"m.28141",47.2525631174283
"m.28141",34.7098603217707
"m.28141",39.8845790354823
"m.28141",39.1598441044922
"m.28141",51.106409704896
"m.28141",40.246765244334
"m.28141",38.1744259655011
"m.28141",38.5065596582858
"m.28141",4.37256741697293
"m.28141",51.028699199977
"m.28153",34.2422013025468
"m.28153",28.9835775310839
"m.28153",33.8753205743053
"m.28153",26.0485317051512
"m.28153",57.9671550621677
"m.28153",34.6090820307883
"m.28153",43.6588066607467
"m.28153",26.5377060094737
"m.28153",35.3428434872708
"m.28153",30.6956875962109
"m.28153",31.7695272723129
"m.28153",37.7612930376606
"m.28153",32.032901591669
"m.28153",24.8559513892186
"m.28153",54.5514058966032
"m.28153",38.4197288360512
"m.28153",32.1645887513468
"m.28153",40.6584105505764
"m.28153",35.0617062642621
"m.28153",32.4279630707029
"m.28153",27.5520967857369
"m.28153",33.6848800768738
"m.28153",65.7116372639216
"m.28153",38.2276825147528
"m.28153",40.7262238555864
"m.28153",46.4047269029348
"m.28153",44.8147460496778
"m.28153",43.4519053183136
"m.28153",42.6796289038742
"m.28153",35.956281295813
"m.28153",19.4484497757708
"m.28153",49.1076943534736
"m.28153",46.3820128907461
"m.28153",70.2087420278289
"m.28153",44.2825038987576
"m.28153",44.0379167465961
"m.28153",29.8518619212553
"m.28153",62.0150724304332
"m.28153",39.4031498710845
"m.28153",46.9969046642275
"m.28153",43.2000272676559
"m.28153",46.1531541316559
"m.28153",38.5593993385132
"m.28153",39.8250251373706
"m.28153",45.7312788653695
"m.28153",33.4968961430845
"m.28153",43.6219025339415
"m.28153",10.7156317636568
"m.28173",74.231288466989
"m.28173",35.063230961701
"m.28173",38.1683554567445
"m.28173",34.4762320421716
"m.28173",26.242309135335
"m.28173",36.3989397932485
"m.28173",36.7339205811427
"m.28173",37.8196403203266
"m.28173",42.3771742832106
"m.28173",28.8675146867583
"m.28173",38.6568016603089
"m.28173",34.4854827852465
"m.28173",37.1104971465113
"m.28173",19.6618722745733
"m.28173",29.7501627610035
"m.28173",24.4486631686449
"m.28173",20.0736392332031
"m.28173",27.3825027488822
"m.28173",25.6839640445347
"m.28173",43.595826744931
"m.28173",37.0075554068544
"m.28173",26.8970313861705
"m.28173",31.178348864791
"m.28173",36.7945741692181
"m.28173",25.5623729823131
"m.28173",41.6656900895489
"m.28173",26.9179533677385
"m.28173",35.3826565111519
"m.28173",29.6291141385903
"m.28173",44.065950108262
"m.28173",30.0164228201403
"m.28173",44.6871938778112
"m.28173",25.8528544934755
"m.28173",47.5957442534289
"m.28173",29.5322869682023
"m.28173",50.1371960379485
"m.28173",26.7242990269633
"m.28173",37.8393932361882
"m.28173",36.7943247472689
"m.28173",49.2194495602053
"m.28173",28.273533753164
"m.28180",24.1014903792124
"m.28180",26.7441976576348
"m.28180",20.6659709172633
"m.28180",19.6088880058943
"m.28180",9.30232962004691
"m.28180",43.6575242395385
"m.28180",38.636380410536
"m.28180",51.8499168026473
"m.28180",51.5856460748058
"m.28180",39.9577340497467
"m.28180",51.8499168026473
"m.28180",71.278655935117
"m.28180",56.8706896324426
"m.28180",41.1034812257423
"m.28180",41.6707643386955
"m.28180",51.4699027530638
"m.28180",51.7575646379488
"m.28180",40.7353720659274
"m.28180",47.5864537217517
"m.28180",44.822302695746
"m.28180",46.9212457538262
"m.28180",43.3794122406703
"m.28180",48.3415797549378
"m.28180",39.0644839673943
"m.28180",30.4993513449413
"m.28180",32.0095762405878
"m.28180",25.8248457155584
"m.28180",32.9444773664642
"m.28180",34.0951249060043
"m.28180",31.5780834132598
"m.28180",33.0883083089066
"m.28180",5.83234471604504
"m.28180",22.8043959242653
"m.28180",34.2389558484473
"m.28180",34.8156028477312
"m.28180",38.6606995477818
"m.28180",39.1461725959458
"m.28180",62.1647270124557
"m.28180",55.185229423451
"m.28180",35.4448004895578
"m.28180",47.1657010096983
"m.28180",41.6808482285495
"m.28180",34.3888252318546
"m.28180",10.8221994394153
"m.28180",48.6608673241267
"m.28180",50.5595260632114
"m.28180",43.7675957496338
"m.28180",37.695929830315
"m.28180",24.7382062932711
"m.28180",54.9639095559975
"m.28180",48.7967915345288
"m.28180",28.2439830330994
"m.28180",37.7869304919194
"m.28191",66.6226988150007
"m.28191",68.4915690622752
"m.28191",35.530983590074
"m.28191",36.8779171016228
"m.28191",37.6075060870453
"m.28191",42.5687111879186
"m.28191",35.9462880894679
"m.28191",51.7166346205229
"m.28191",24.8340866191875
"m.28191",37.8544438974961
"m.28191",35.9462880894679
"m.28191",34.5993545779192
"m.28191",30.2218206653844
"m.28191",55.544170682508
"m.28191",36.6197548452423
"m.28191",48.5975523887836
"m.28191",48.8797681401701
"m.28191",71.8737398212252
"m.28191",87.5151045050046
"m.28191",51.8633657508781
"m.28191",31.2237346342954
"m.28191",58.164666360792
"m.28191",24.3019071256846
"m.28191",87.2328887536182
"m.28191",37.2646022781736
"m.28191",74.5331799412184
"m.28191",48.2136748827018
"m.28191",72.2754539301258
"m.28191",43.0537671035565
"m.28191",51.6737040788982
"m.28191",48.0878234734554
"m.28191",57.0358033552451
"m.28191",65.0777637218626
"m.28191",75.9442586981517
"m.28191",51.3599601138891
"m.28191",15.5500879014053
"m.28191",26.0103524955918
"m.28191",44.3631559596341
"m.28191",50.6917088782696
"m.28191",31.7060501223637
"m.28191",24.7446419118646
"m.28191",67.7788017585855
"m.28191",31.0731948305002
"m.28191",24.1117866200011
"m.28191",32.9717607060908
"m.28191",44.3631559596341
"m.28196",46.7637352049963
"m.28196",88.6532238717166
"m.28196",59.293146369217
"m.28196",31.3540874499768
"m.28196",41.6144528118964
"m.28196",34.9066339081243
"m.28196",39.7808804464006
"m.28196",39.7044815978386
"m.28196",42.4548401460822
"m.28196",38.5966982936846
"m.28196",61.1725580438509
"m.28196",46.4657796956036
"m.28196",69.3005782040411
"m.28196",60.3244156336072
"m.28196",42.6022485073658
"m.28196",50.6577790192931
"m.28196",53.8799912240645
"m.28196",43.983196595125
"m.28196",43.0625645366193
"m.28196",42.3951062942024
"m.28196",32.7284696798886
"m.28196",39.7679243214514
"m.28196",45.7483624238106
"m.28196",50.7873124878827
"m.28196",43.6930012134651
"m.28196",46.0135703219198
"m.28196",30.949761709326
"m.28196",46.1461742709746
"m.28196",49.9916887935556
"m.28196",41.1072242069025
"m.28196",40.9083182833209
"m.28196",49.1760679555366
"m.28196",40.7869743156812
"m.28196",48.7765873060201
"m.28196",34.7947645729266
"m.28196",37.591129119545
"m.28196",55.9672389973249
"m.28196",47.5781453574686
"m.28196",49.1760679555366
"m.28196",44.3823001613331
"m.28196",39.5885323671299
"m.28197",55.3923886691138
"m.28197",82.4604218950527
"m.28197",66.4708664029358
"m.28197",55.7350220010881
"m.28197",69.5193175473992
"m.28197",65.8583304156693
"m.28197",55.8346457506807
"m.28197",56.8306087605637
"m.28197",81.9006872682388
"m.28197",72.0236037411091
"m.28197",47.931895890584
"m.28197",62.9958820860021
"m.28197",43.1926156146641
"m.28197",76.2071820690845
"m.28197",76.0950689302373
"m.28197",32.3897037918593
"m.28197",50.4792590388914
"m.28197",59.913245423282
"m.28197",72.4813677198479
"m.28197",54.4085370969984
"m.28197",37.4462382801115
"m.28197",45.8462700093292
"m.28197",52.6807602607198
"m.28197",79.8489202662484
"m.28197",54.7608225111432
"m.28197",62.8263700127833
"m.28197",36.9317175075144
"m.28197",53.954267760978
"m.28197",42.0257475085517
"m.28197",87.0654627677153
"m.28197",81.546930266593
"m.28197",57.0027653293913
"m.28197",41.3558431692499
"m.28198",79.4551520010758
"m.28198",48.2631927695876
"m.28198",64.273224941501
"m.28198",72.4009232663235
"m.28198",52.0663421744097
"m.28198",60.1020288200834
"m.28198",79.7679917101828
"m.28198",56.528942615796
"m.28198",52.6644497670142
"m.28198",60.1787414174238
"m.28198",56.4430649969349
"m.28198",59.5346592759608
"m.28198",50.0881212011598
"m.28198",50.5175092954691
"m.28198",46.6530164466866
"m.28198",60.2885512678456
"m.28198",71.1332606897759
"m.28198",62.6984866949404
"m.28198",59.4852394588126
"m.28198",35.3858851878555
"m.28198",53.0587449865575
"m.28198",29.7627025246322
"m.28198",57.87861584075
"m.28198",33.3776056652762
"m.28198",60.2885512678456
"m.28198",47.4412717284624
"m.28198",56.6219725951209
"m.28198",37.8015358184695
"m.28198",49.9659644667931
"m.28198",89.6724957150944
"m.28198",71.3110939817759
"m.28198",81.1803474134351
"m.28198",64.5403270926144
"m.28198",46.6379604026294
"m.28198",25.2725412062403
"m.28198",24.5977888924816
"m.28198",35.0257791960269
"m.28198",27.5023074404994
"m.28198",76.667244238895
"m.28198",78.3847966161305
"m.28198",72.8027513901121
"m.28198",68.0794823527129
"m.28198",42.1015026470099
"m.28198",43.6043609770916
"m.28198",65.2884597397031
"m.28198",65.7178478340118
"m.28198",51.1186526275021
"m.28247",27.5184184419965
"m.28247",36.9806681243723
"m.28247",36.0229505451847
"m.28247",35.2567764818338
"m.28247",19.2820472609814
"m.28247",22.1551999985447
"m.28247",36.9487442050655
"m.28247",23.0809936584264
"m.28247",29.7530927934349
"m.28247",29.7213530929612
"m.28247",37.7324994792042
"m.28247",18.5057481522211
"m.28247",71.3793143014241
"m.28247",20.1079774294697
"m.28247",28.1191238157126
"m.28247",56.6482688849346
"m.28247",52.1142591434622
"m.28247",41.554307238107
"m.28247",41.6441935815838
"m.28247",40.1855316241054
"m.28247",50.5731369306022
"m.28247",47.2198825343238
"m.28247",48.7965235558218
"m.28247",35.8233446537835
"m.28247",44.5886377096787
"m.28247",15.0672442265315
"m.28247",37.8097180285676
"m.28247",22.5983607994491
"m.28247",36.6901075321432
"m.28247",26.0225007740038
"m.28247",30.3957029040413
"m.28247",30.7864637957013
"m.28247",27.9379319561074
"m.28247",24.6543356439301
"m.28247",34.5040395791599
"m.28247",80.6711303376332
"m.28247",51.3514483358166
"m.28247",33.7269262860827
"m.28247",20.909092068094
"m.28248",73.8434799687419
"m.28248",77.1472938808445
"m.28248",51.6107557602387
"m.28248",76.4994872314129
"m.28248",21.0342819070537
"m.28248",44.614443946375
"m.28248",89.3908395551078
"m.28248",81.2284757722661
"m.28248",77.3416358756749
"m.28248",72.5413886033835
"m.28248",54.9210477388363
"m.28248",55.9572586658728
"m.28248",66.14938485557
"m.28248",68.1380924047777
"m.28248",94.4884674317996
"m.28248",63.9120888627095
"m.28248",70.6239768412895
"m.28248",55.2114933349189
"m.28248",51.2340782365007
"m.28248",52.6410321701443
"m.28248",66.2760821309581
"m.28248",50.2062018199981
"m.28248",39.979914349388
"m.28248",57.0237268004057
"m.28248",54.5888964502603
"m.28248",67.736980341045
"m.28248",50.6931678900273
"m.28248",61.8933875006958
"m.28248",68.2851331345051
"m.28248",48.107961292122
"m.28248",37.9559251450107
"m.28248",47.8541603884447
"m.28248",29.0728935162888
"m.28248",67.777531327149
"m.28248",41.7629387001777
"m.28248",39.6056310189167
"m.28248",23.362373183539
"m.28258",29.3409029535967
"m.28258",43.2344146325584
"m.28258",21.4801002931313
"m.28258",34.2767557869123
"m.28258",45.854682186047
"m.28258",44.5140801819362
"m.28258",38.2376253445105
"m.28258",38.6641805276368
"m.28258",42.8687959041645
"m.28258",41.193366984678
"m.28258",46.9014210896966
"m.28258",33.132872930004
"m.28258",43.5687762941239
"m.28258",37.7994747511309
"m.28258",69.1190530601834
"m.28258",25.0723788753293
"m.28258",51.5671238034986
"m.28258",22.9511962293624
"m.28258",51.7893001232036
"m.28258",30.1632172256498
"m.28258",31.011690284037
"m.28258",57.7880607552355
"m.28258",51.3750436853196
"m.28258",68.4525241010693
"m.28258",28.4662711088765
"m.28258",31.5712550300615
"m.28258",57.7385916232201
"m.28258",60.6763529113986
"m.28258",40.1543347576974
"m.28258",53.4188788387688
"m.28258",30.031393222144
"m.28258",55.8623474852813
"m.28258",34.9183305151698
"m.28258",62.029196926481
"m.28258",27.355213275963
"m.28258",37.0127322121809
"m.29652",52.1267772741342
"m.29652",52.5707873020235
"m.29652",41.2485315908613
"m.29652",42.5805616745272
"m.29652",46.7986569394695
"m.29652",33.2563510888641
"m.29652",35.0323912004195
"m.29652",41.4705366048055
"m.29652",31.9243210051983
"m.29652",36.3644212840849
"m.29652",16.3395835287802
"m.29652",41.1592040788266
"m.29652",53.1093917510714
"m.29652",32.7952756597481
"m.29652",49.965544819694
"m.29652",23.5852639482809
"m.29652",40.7616895331684
"m.29652",40.0844827896783
"m.29652",40.9463822813936
"m.29652",44.8249299941096
"m.29652",37.190963067493
"m.29652",47.0720250975096
"m.29652",35.6518568322882
"m.29652",49.7789174653419
"m.29652",40.7915059966036
"m.29652",40.8579645145638
"m.29652",52.1671654153748
"m.29652",59.1518653656253
"m.29652",36.6549025715962
"m.29652",52.0388922128719
"m.29652",39.5275438389627
"m.29652",47.9352538555143
"m.29652",37.8039590785424
"m.29652",44.0100345571715
"m.29652",51.0181089084275
"m.29652",38.1222056096578
"m.29652",37.4592421264581
"m.29652",44.4263456948742
"m.29652",41.021317297993
"m.29652",38.3600976883452
"m.29652",49.4815523669822
